id,doc_type,text_chunk
doc_68,Judgement,"persuaded by insignificant circumstances to hold that the Will in favour of the defendant nos. 2 to 6 is not genuine and that it is surrounded by suspicious circumstances. The First Appellate Court eventually passed a decree for joint possession in favour of defendant which was assailed by plaintiff Lehna Singh before the High Court by preferring an appeal under Section 41 of the Punjab Act. The High Court, under the impugned Judgment, allowed the appeal, set aside the appellate decree passed by"
doc_68,Judgement," the District Judge, Sangrur, restoring the Judgment and decree passed by the trial court.16 21. The High Court has discussed the evidence threadbare and framed the following substantial questions of law: - (i) Whether the Appellate Court can reverse the findings recorded by the learned trial court without adverting to the specific finding of the trial court? (ii) Whether the judgment passed by the learned lower Appellate Court is perverse and outcome of misreading of evidence? 22. The High Cour"
doc_68,Judgement,"t answered both the questions of law in favour of the plaintiff/respondent herein (in Civil Appeal) on the reasoning that when the person entitled to the property of the deceased by way of natural succession, is disinherited from the property without giving any reason and the covenants in the Will are also found to be factually incorrect, mere registration of the Will and proof of the same by attesting witnesses could not be treated to be sufficient to over-come the suspicious circumstances as h"
doc_68,Judgement,"as been done by the First Appellate Court. The High Court also observed that the propounders of the Will were earlier tried for murder of the deceased-testator and there being no evidence on record to show that the deceased had special love and affection with the defendants and when it is proved that the plaintiff is in possession of the land and the defendant and their witnesses actively participated in the17 execution of the Will, there is glaring suspicious circumstances to hold that the Will"
doc_68,Judgement," is not genuine. It was also observed that the testator was residing with the plaintiff, and it was he who got him admitted in the hospital, it was proved that the plaintiff was taking care of the deceased at the time of his need. Merely because the attesting witnesses had no enmity towards the plaintiff, it cannot dispel the suspicious circumstances surrounded around the Will. 23. It is settled law that the First Appellate Court, while setting aside the Judgment and decree of the trial court, i"
doc_68,Judgement,"s required to meet the reasoning given by the trial court in rejecting the Will, which in the present case has not been done by the First Appellate Court. 24. The requirement of exercise of jurisdiction by the First Appellate Court under Section 96 of CPC has been dealt with by this Court in Chintamani Ammal vs. Nandagopal Gounder and Anr.7, wherein after noticing the previous judgments of this Court, the following has been held in paragraphs 18, 19 and 20 thus: - 7. (2007) 4 SCC 16318 “18. Furt"
doc_68,Judgement,"hermore, when the learned trial Judge arrived at a finding on the basis of appreciation of oral evidence, the first appellate court could have reversed the same only on assigning sufficient reasons therefor. Save and except the said statement of DW 2, the learned Judge did not consider any other materials brought on record by the parties. --- 19. --- In Madholal Sindhu v. Official Assignee of Bombay, it was observed: (AIR p. 30, para 21) “It is true that a judge of first instance can never be tr"
doc_68,Judgement,"eated as infallible in determining on which side the truth lies and like other tribunals he may go wrong on questions of fact, but on such matters if the evidence as a whole can reasonably be regarded as justifying the conclusion arrived at, the appeal court should not lightly interfere with the judgment.” (See also Madhusudan Das v. Narayanibai) 20. --- In Rajbir Kaur v. S. Chokesiri and Co., this Court observed: (SCC pp. 39-41, paras 48-52) “48. Reference on the point could also usefully be ma"
doc_68,Judgement,"de to A.L. Goodhart's article in which, the learned author points out: ‘A judge sitting without a jury must perform dual function. The first function consists in the establishment of the particular facts. This may be described as the perceptive function. It is what you actually perceive by the five senses. It is a datum of experience as distinct from a conclusion. It is obvious that, in almost all cases tried by a judge without a jury, an appellate court, which has not had an opportunity of seei"
doc_68,Judgement,"ng the witnesses, must accept his conclusions of fact because it cannot tell on what grounds he reached them and what impression the various witnesses made on him.’ 49. The following is the statement of the same principle in ‘The Supreme Court Practice’: ‘Great weight is due to the decision of a judge of first instance whenever, in a conflict of testimony, the demeanour and manner of witnesses who have been seen and heard by him are material elements in the consideration of the truthfulness of t"
doc_68,Judgement,"hese statements. But the parties to the cause are nevertheless entitled as well on questions of fact as on questions of law to demand the decision of the court of appeal, and that court cannot excuse itself from the task of weighing conflicting evidence, and drawing its19 own conclusions, though it should always bear in mind that it has neither seen nor heard the witnesses and should make due allowance in this respect. (pp. 854-55) …Not to have seen witnesses puts Appellate Judges in a permanent"
doc_68,Judgement," position of disadvantage against the trial Judge, and unless it can be shown that he has failed to use or has palpably misused his advantage—for example has failed to observe inconsistencies or indisputable fact or material probabilities (ibid. and Yuill v. --- Yuill; Watt v. Thomas —the higher court ought not take the responsibility of reversing conclusions so arrived at merely as the result of their own comparisons and criticisms of the witnesses, and of their view of the probabilities of the"
